"localminute","dishwasher1","lights_plugs1","drye1","range1","use","furnace1","clotheswasher1","refrigerator1","microwave1","kitchenapp1","kitchenapp2","air1"
2014-12-19 20:40:00,0,9.6,0,0,207.6,23,0,102.4,0,3,0,0
2014-12-19 20:50:00,0,9.8,0,0,110.4,9,0,16.2,0,3,0,0
2014-12-19 21:00:00,0,9.8,0,0,134.7,46.9,0,0,0,3,0,0
2014-12-19 21:10:00,0,9.8,0,0,110.1,24.8,0,0,0,3,0,0
2014-12-19 21:20:00,0,9.9,0,0,94.8,9,0,0,0,3,0,0
2014-12-19 21:30:00,0,9.7,0,0,138,37.9,0,15.6,0,2.7,0,0
2014-12-19 21:40:00,0,21,0,0,251.1,26.8,0,102.1,0,3,0,0
2014-12-19 21:50:00,0,164.1,0,0,319.4,8,0,12.8,0,3,0,0
2014-12-19 22:00:00,0,164,0,0,333.4,35.3,0,0,0,3,0,0
2014-12-19 22:10:00,0,164.1,0,0,326.7,28.4,0,0,0,3,0,0
2014-12-19 22:20:00,0,164,0,0,306.9,8,0,0,0,3,0,0
2014-12-19 22:30:00,0,164.4,0,0,357,45.6,0,13.9,0,3,0,0
2014-12-19 22:40:00,0,163.8,0,0,431,30.8,0,102.7,0,3,0,0
2014-12-19 22:50:00,0,163.9,0,0,369.8,8,0,33.7,0,3,0,0
2014-12-19 23:00:00,0,161.5,0,0.5,738.1,43.1,0,0.9,178.7,3.1,0,0
2014-12-19 23:10:00,0,161.2,0,0.8,882.2,32.2,0,2.7,305.4,3.2,0,0
2014-12-19 23:20:00,0,160.7,0,0,599.3,8,0,51.8,0,3,0,0
2014-12-19 23:30:00,0,159.9,0,1,946.8,32.8,0,83.9,329,3.2,0,0.3
2014-12-19 23:40:00,0,160,0,0,574.3,34.2,0,0,70.5,3.8,0,0
2014-12-19 23:50:00,0,160,0,0,547.2,74.3,0,0,0,3.6,0,0
2014-12-20 00:00:00,0,159.4,0,0,458.9,10.6,0,0,0,4,0,0
2014-12-20 00:10:00,0,160,0,0,480,24.7,0,0,0,3.8,0,0
2014-12-20 00:20:00,0,160,0,0,507.9,8,0,57.2,0,3.5,0,0
2014-12-20 00:30:00,0,160.1,0,0,557,24.8,0,95.8,0,3,0,0
2014-12-20 00:40:00,0,160,0,0,531.9,96.1,0,0,0,3.2,0,0
2014-12-20 00:50:00,0,160.6,0,0,422.3,8,0,0,0,3.2,0,0
2014-12-20 01:00:00,0,161.1,0,0,422.6,8,0,0,0,3.1,0,0
2014-12-20 01:10:00,0,160.9,0,0,461.8,37,0,0,0,3.4,0,0
2014-12-20 01:20:00,0,160.7,0,0,482.1,8,0,24.3,0,3.9,0,0
2014-12-20 01:30:00,0,160.1,0,0,627.3,76.7,0,101.8,0,3,0,0
2014-12-20 01:40:00,0,160.2,0,0,477,39,0,14.9,0,3.2,0,0
2014-12-20 01:50:00,0,161,0,0,408.2,8,0,0,0,3,0,0
2014-12-20 02:00:00,0,161.1,0,0,441.5,37.1,0,0,0,3,0,0
2014-12-20 02:10:00,0,160.9,0,0,541.2,86,0,0,0,3.7,0,0
2014-12-20 02:20:00,0,161,0,0,521.3,50.8,0,0,0,3.7,0,0
2014-12-20 02:30:00,0,161.2,0,0,573.4,8,0,99.4,0,3.5,0,0
2014-12-20 02:40:00,0,160.9,0,0,498.7,8,0,28.4,0,3.9,0,0
2014-12-20 02:50:00,0,161,0,0,470.9,8,0,0,0,4,0,0
2014-12-20 03:00:00,0,161,0,0,532.6,67.2,0,0,0,3.8,0,0
2014-12-20 03:10:00,0,161.9,0,0,533,40.9,0,0,0,4,0,0
2014-12-20 03:20:00,0,162,0,0,519.9,8,0,0,0,4,0,0
2014-12-20 03:30:00,0,162.1,0,0,671.7,35,0,92.5,0,4,0,0
2014-12-20 03:40:00,0,162.1,0,0,655.4,38.4,0,38,0,4,0,0
2014-12-20 03:50:00,0,162,0,0,518.9,8,0,0,0,4,0,0
2014-12-20 04:00:00,0,162.3,0,0,644,32.9,0,0,157.1,3.6,0,0
2014-12-20 04:10:00,0,162.6,0,0,579.8,40.5,0,17.4,111,3.1,0,0
2014-12-20 04:20:00,0,162,0,0,552.5,8.6,0,103.6,0,3,0,0
2014-12-20 04:30:00,0,162,0,0,474.9,28.9,0,23.2,0,3.1,0,0
2014-12-20 04:40:00,0,162.3,0,0,472.9,42.6,0,1.5,0,3.1,0,0
2014-12-20 04:50:00,0,161.5,0,0,407.9,8,0,0,0,3,0,0
2014-12-20 05:00:00,0,161.2,0,0,390.9,26.7,0,0,0,3,0,0
2014-12-20 05:10:00,0,161.2,0,0,505.8,44.5,0,100.8,0,3,0,0
2014-12-20 05:20:00,0,161.4,0,0,446.3,8,0,42.4,0,3.1,0,0
2014-12-20 05:30:00,0,161.7,0,0,440.6,22.7,0,0,0,3,0,0
2014-12-20 05:40:00,0,162.1,0,0,403.6,46.6,0,0,0,3,0,0
2014-12-20 05:50:00,0,162,0,0,323.6,8,0,0,0,3,0,0
2014-12-20 06:00:00,0,162.1,0,0,395.4,20.7,0,63.1,0,3,0,0
2014-12-20 06:10:00,0,162.1,0,0,434.5,48.6,0,69.3,0,3,0,0
2014-12-20 06:20:00,0,162,0,0,328.4,8,0,0,0,3,0,0
2014-12-20 06:30:00,0,162,0,0,341.1,20.7,0,0,0,3,0,0
2014-12-20 06:40:00,0,162.1,0,0,370.2,50.7,0,0,0,3,0,0
2014-12-20 06:50:00,0,162.1,0,0,337,8,0,8.5,0,3,0,0
2014-12-20 07:00:00,0,162.3,0,0,438.8,18.7,0,102.6,0,3,0,0
2014-12-20 07:10:00,0,162.5,0,0,387,52.7,0,15.4,0,3,0,0
2014-12-20 07:20:00,0,162,0,0,327.2,8,0,0,0,3,0,0
2014-12-20 07:30:00,0,162,0,0,329.6,10.6,0,0,0,3,0,0
2014-12-20 07:40:00,0,162.1,0,0,375.5,54.7,0,0,0,3,0,0
2014-12-20 07:50:00,0,162,0,0,379.8,8,0,53.8,0,3,0,0
2014-12-20 08:00:00,0,162,0,0,400,8.6,0,71.9,0,3,0,0
2014-12-20 08:10:00,0,162.4,0,0,378.1,56.7,0,0,0,3,0,0
2014-12-20 08:20:00,0,161.8,0,0.4,602.8,15.3,0,1.9,277,3.2,0,0.5
2014-12-20 08:30:00,0,161.8,0,1,1028,173,0,6.9,550.2,3.3,0,1
2014-12-20 08:40:00,0,162.2,0,0,668,165.2,0,105.6,62.1,3,0,0
2014-12-20 08:50:00,0,162,0,0,498.2,69.3,0,44.7,63,3,0,0
2014-12-20 09:00:00,0,162,0,0,481.2,94.3,0,0,62.9,3,0,0
2014-12-20 09:10:00,0,162.4,0,0,451.8,62.5,0,0,63,3,0,0
2014-12-20 09:20:00,0,162.2,0,0,496.9,110.4,0,0,63,3,0,0
2014-12-20 09:30:00,0,162,0,0,507.8,33.9,0,84.4,62.9,3,0,0
2014-12-20 09:40:00,0,162,0,0,506.6,68,0,52.1,62.6,3,0,0
2014-12-20 09:50:00,0,162.2,0,0,479.9,93.5,0,0,63,3,0,0
2014-12-20 10:00:00,0,162,0,0,462.2,75.5,0,0,63,3,0,0
2014-12-20 10:10:00,0,162.2,0,0,413.9,25.2,0,0,63,3,0,0
2014-12-20 10:20:00,0,162.1,0,0,449.6,8,0,53.9,62.8,3,0,0
2014-12-20 10:30:00,0,162,0,0,544.1,82.6,0,76.2,62.5,3,0,0
2014-12-20 10:40:00,0,162,0,0,397.3,8,0,0,63,3,0,0
2014-12-20 10:50:00,0,162.2,0,0,395.7,8,0,0,63,3,0,0
2014-12-20 11:00:00,0,162,0,0,483.6,99.3,0,0,62.5,3,0,0
2014-12-20 11:10:00,0,161.5,0,0,428.8,26.8,0,11.5,62.1,3,0,0
2014-12-20 11:20:00,0,161.8,0,0,576.6,90.3,0,102.4,62,3,0,0
2014-12-20 11:30:00,0,161.8,0,0,411.4,8,0,15.3,62.9,3,0,0
2014-12-20 11:40:00,0,161.2,0,0,412.3,24.8,0,0,62.2,3,0,0
2014-12-20 11:50:00,0,161.1,0,0,473.2,88.6,0,0,62,3,0,0
2014-12-20 12:00:00,0,161.1,0,0,395,8,0,0,62,3,0,0
2014-12-20 12:10:00,0,161.2,0,0,532.3,82.1,0,67.3,62,3,0,0
2014-12-20 12:20:00,0,161.1,0,0,452.5,8,0,59.4,62,3,0,0
2014-12-20 12:30:00,0,161,0,0,464.3,82,0,0,62,3,0,0
2014-12-20 12:40:00,0,160.6,0,0,407.5,22.5,0,0,62.6,3,0,0
2014-12-20 12:50:00,0,161,0,0,479.5,97.3,0,0,63,3,0,0
2014-12-20 13:00:00,0,160.3,0,0,409.9,8,0,13.8,63,3,0,0
2014-12-20 13:10:00,0,160.3,0,0,564.2,81.5,0,102,63,3,0,0
2014-12-20 13:20:00,0,160,0,0,402.1,8,0,9.2,63,3,0,0
2014-12-20 13:30:00,0,160,0,0,438.6,55.3,0,0,63,3,0,0
2014-12-20 13:40:00,0,160.1,0,0,418,34,0,0,63,3,0,0
2014-12-20 13:50:00,0,159.6,0,0,579,8,0,0.8,49.5,3.5,163.9,0
2014-12-20 14:00:00,0,108.6,0,0,696.6,81.5,0,95.1,0,3.5,164.1,0
2014-12-20 14:10:00,0,7,0,0,435.7,20.5,0,75.5,127.9,3.1,0,0
2014-12-20 14:20:00,0,7.1,0,0,246.3,22.5,0,0,0,3,0,0
2014-12-20 14:30:00,0,7,0,0,355.1,20,0,1.5,120.6,3.1,0,0
2014-12-20 14:40:00,0,7,0,0,434.8,36.2,0,1,158.1,3.1,0,0
2014-12-20 14:50:00,0,7.1,0,0,599.8,21.8,0,72.9,194.2,3.2,0,0
2014-12-20 15:00:00,0.6,7,960.1,0,1565.2,7.9,0,102.1,116.1,2.5,0,0
2014-12-20 15:10:00,2.7,7.1,4914.5,0.4,5737.8,47.3,0,15.9,326.1,0,0,0.6
2014-12-20 15:20:00,2.1,7.1,3753.7,0,4237.9,23.8,0,0,0,0.3,0,0
2014-12-20 15:30:00,1.5,7,3283,0,3713.4,8,0,0,0,0.3,0,0
2014-12-20 15:40:00,1.2,7,2694.4,0,3152.3,42.1,0,0,0,1.2,0,0
2014-12-20 15:50:00,1.5,7.1,3193.2,0,3695.2,25.8,0,68.2,0,0.6,0,0
2014-12-20 16:00:00,0,7,173.2,0,692.2,8,0,60.7,0,1.8,0,0
2014-12-20 16:10:00,0,7,0,0,498.2,40.1,0,0,0,3,0,0
2014-12-20 16:20:00,0,7,0,0,485.3,28.4,0,0,0,3,0,0
2014-12-20 16:30:00,0,7,0,0,475.5,19.8,0,0,0,3,0,0
2014-12-20 16:40:00,0,7,0,0,480.8,24.5,0,0,0,3,0,0
2014-12-20 16:50:00,0,7.1,0,0,589.6,99.5,0,101.5,0,0.9,0,0
2014-12-20 17:00:00,0,7,0,0,469.1,8,0,29.6,0,3,0,0
2014-12-20 17:10:00,0,7,0,0,426.8,8,0,0,0,3,0,0
2014-12-20 17:20:00,0,7.2,0,0,407.5,28.7,0,0,0,3,0,0
2014-12-20 17:30:00,0,7.1,0,0,323.4,8,0,0.5,0,3,0,0
2014-12-20 17:40:00,0,7,0,0,314.4,28.8,0,23.6,0,3,0,0
2014-12-20 17:50:00,0,7,0,0,394.6,34.5,0,101.9,0,3,0,0
2014-12-20 18:00:00,0,7.1,0,0,250.8,8,0,7.2,0,3,0,0
2014-12-20 18:10:00,0,7,0,0,208,26.7,0,4.3,0,3,0,0
2014-12-20 18:20:00,0,7.1,0,0,201.2,36.5,0,35.3,0,3,0,0
2014-12-20 18:30:00,0,7.1,0,0,237.7,8,0,102.2,0,3,0,0
2014-12-20 18:40:00,0,7,0,0,252.6,26.7,0,99,0,3,0,0
2014-12-20 18:50:00,0,7,0,0,264.8,38.6,0,99,0,3,0,0
2014-12-20 19:00:00,0,7.1,0,0,239.1,8,0,98.5,0,3,0,0
2014-12-20 19:10:00,0,7,0,0,268.9,43.1,0,98,0,3,0,0
2014-12-20 19:20:00,0,7,0,0,268.4,40.7,0,98.2,0,3,0,0
2014-12-20 19:30:00,0,6.8,0,0,370.7,8.5,0,237.8,0,1.8,0,0
2014-12-20 19:40:00,0,6,0,0,551.4,27.3,0,400.8,0,0,0,0
2014-12-20 19:50:00,0,7,0,0,219.9,77.7,0,11.3,0,3,0,0
2014-12-20 20:00:00,0,7.1,0,0,214,40.7,0,38,0,3,0,0
2014-12-20 20:10:00,0,7.1,0,0,242.3,9,0,105.8,0,3,0,0
2014-12-20 20:20:00,0,7,0,0,260.6,27.6,0,106,0,3,0,0
2014-12-20 20:30:00,0,7.1,0,0,236.9,9,0,100.8,0,3,0,0
2014-12-20 20:40:00,0,7,0,0,258.7,31.7,0,100.3,0,3,0,0
2014-12-20 20:50:00,0,7,0,0,274.9,47.7,0,100,0,3,0,0
2014-12-20 21:00:00,0,7.3,0,0,241,9,0,100,0,3,0,0
2014-12-20 21:10:00,0,7,0,0,256.6,29.6,0,99.3,0,3,0,0
2014-12-20 21:20:00,0,7.1,0,0,275.1,49.6,0,99,0,3,0,0
2014-12-20 21:30:00,0,7,0,0,235,9,0,99,0,3,0,0
2014-12-20 21:40:00,0,7,0,0,288.2,61.1,0,99.1,0,3,0,0
2014-12-20 21:50:00,0,7.1,0,0,267.2,40,0,99.1,0,3,0,0
2014-12-20 22:00:00,0,7.3,0,0,240.9,9,0,99,0,3,0,0
2014-12-20 22:10:00,0,7,0,0,256.2,29.6,0,99,0,3,0,0
2014-12-20 22:20:00,0,7,0,0,273.9,48.7,0,98.8,0,3,0,0
2014-12-20 22:30:00,0,7.2,0,0,234.2,9,0,98,0,3,0,0
2014-12-20 22:40:00,0,7,0,0,240.3,15.4,0,97.8,0,3,0,0
2014-12-20 22:50:00,0,119.5,0,0,732.8,97.6,0,100.4,170.1,3.2,0,0
2014-12-20 23:00:00,0,162.8,0,0,694.3,8,0,27.3,75.2,3.6,0,0
2014-12-20 23:10:00,0,162.1,0,0,741.6,24.9,0,0,0,3,0,0
2014-12-20 23:20:00,0,161.9,0,0,752.7,43.1,0,0,0,3,0,0
2014-12-20 23:30:00,0,161.1,0,0,694.1,8,0,0,0,3,0,0
2014-12-20 23:40:00,0,160.9,0,0,733.7,76.9,0,0,0,3,0,0
2014-12-20 23:50:00,0,160.6,0,0,774.7,28.9,0,88.4,0,3,0,0
2014-12-21 00:00:00,0,161,0,0,545.1,8,0,35.1,0,3.6,0,0
2014-12-21 00:10:00,0,160.8,0,0.4,747.6,34.6,0,3.1,218.1,3.5,0,0
2014-12-21 00:20:00,0,160.9,0,0.3,640.3,37,0,0,104.9,3.6,0,0
2014-12-21 00:30:00,0,160.8,0,0.8,963.2,7.7,0,88,350.3,3.4,0,0
2014-12-21 00:40:00,0,160.3,0,0,545,12.5,0,74.1,5.8,3.3,0,0
2014-12-21 00:50:00,0,160.1,0,0,602.1,63,0,0,39.7,3.5,0,0
2014-12-21 01:00:00,0,160.9,0,0,755.3,7.8,0,0.3,203.8,4,0,0
2014-12-21 01:10:00,0,161.2,0,0,584.5,11.1,0,0,0,4,0,0
2014-12-21 01:20:00,0,161,0,0,628.6,65,0,0,0,4,0,0
2014-12-21 01:30:00,0,160.9,0,0.8,990.9,7.7,0,92.1,338.8,4,0,0
2014-12-21 01:40:00,0,161,0,0,616.7,8.5,0,50.4,0,4,0,0
2014-12-21 01:50:00,0,161,0,0,610.7,67.1,0,0,0,4,0,0
2014-12-21 02:00:00,0,161.1,0,0,569.4,8,0,0,0,4,0,0
2014-12-21 02:10:00,0,161.3,0,0,573.2,8,0,0,0,4,0,0
2014-12-21 02:20:00,0,161.1,0,0,625.4,67.4,0,0,0,4,0,0
2014-12-21 02:30:00,0,161.3,0,0,600.3,8.1,0,15,0,7.2,0,0
2014-12-21 02:40:00,0,161.5,0,0,676.9,8.5,0,106.4,0,9.1,0,0
2014-12-21 02:50:00,0,161,0,0,730.4,68.9,0,113.7,0,8,0,0
2014-12-21 03:00:00,0,161.6,0,0,714.9,10.1,0,100.1,0,7.4,0,0
2014-12-21 03:10:00,0,162,0,0,633.3,8,0,30,0,7,0,0
2014-12-21 03:20:00,0,67.6,0,0,504.8,67.3,0,0.8,0,3.9,0,0
2014-12-21 03:30:00,0,7,0,0,362.3,12.5,0,0,0,3,0,0
2014-12-21 03:40:00,0,7,0,0,389.4,9,0,0,0,3,0,0
2014-12-21 03:50:00,0,7.1,0,0,425.1,63.3,0,30.7,0,3,0,0
2014-12-21 04:00:00,0,7,0,0,360.5,15.1,0,99.2,0,3,0,0
2014-12-21 04:10:00,0,7.2,0,0,230.2,9,0,10.1,0,3,0,0
2014-12-21 04:20:00,0,7.1,0,0,271.7,61.4,0,0,0,3,0,0
2014-12-21 04:30:00,0,7,0,0,224.6,17.1,0,0,0,3,0,0
2014-12-21 04:40:00,0,7,0,0,253.6,45.7,0,0,0,3,0,0
2014-12-21 04:50:00,0,7.1,0,0,258.6,47.6,0,0,0,3,0,0
2014-12-21 05:00:00,0,7,0,0,327.5,19.1,0,88.9,0,3,0,0
2014-12-21 05:10:00,0,7.1,0,0,275.3,9,0,50.1,0,3,0,0
2014-12-21 05:20:00,0,7.1,0,0,234.8,47.2,0,0,0,3,0,0
2014-12-21 05:30:00,0,7,0,0,255.5,86.9,0,0,0,3,0,0
2014-12-21 05:40:00,0,7,0,0,179.7,12,0,0,0,3,0,0
2014-12-21 05:50:00,0,7.1,0,0,192.8,24.6,0,0,0,3,0,0
2014-12-21 06:00:00,0,7,0,0,234.6,22.7,0,45.7,0,3,0,0
2014-12-21 06:10:00,0,7,0,0,265.1,8,0,93.1,0,3,0,0
2014-12-21 06:20:00,0,7.1,0,0,257.8,96,0,0,0,3,0,0
2014-12-21 06:30:00,0,7,0,0,188.7,24.2,0,0,0,3,0,0
2014-12-21 06:40:00,0,7,0,0,172.9,8,0,0,0,3,0,0
2014-12-21 06:50:00,0,7.1,0,0,251.3,90.6,0,0,0,3,0,0
2014-12-21 07:00:00,0,7.1,0,0,206,39.6,0,2.8,0,3,0,0
2014-12-21 07:10:00,0,7.1,0,0,351.7,87.3,0,101.1,0,2.1,0,0
2014-12-21 07:20:00,0,7,0,0,209,8,0,33.6,0,3,0,0
2014-12-21 07:30:00,0,7,0,0,194,26.5,0,0,0,3,0,0
2014-12-21 07:40:00,0,7.1,0,0,246,81.4,0,0,0,3,0,0
2014-12-21 07:50:00,0,7,0,0,187.2,12.4,0,0,0,3,0,0
2014-12-21 08:00:00,0,7,0,0,209,44.4,0,0,0,3,0,0
2014-12-21 08:10:00,0,7.1,0,0,306.4,67.3,0,76.4,0,3,0,0
2014-12-21 08:20:00,0,7,0,0,236.5,10.4,0,61.1,0,3,0,0
2014-12-21 08:30:00,0,7,0,0,269.7,106.4,0,0,0,3,0,0
2014-12-21 08:40:00,0,7.1,0,0,185.3,18.3,0,0,0,3,0,0
2014-12-21 08:50:00,0,7,0,0,177.7,8,0,0,0,3,0,0
2014-12-21 09:00:00,0,7,0,0,272,109.5,0,0,0,3,0,0
2014-12-21 09:10:00,0,7.2,0,0,214.5,8,0,40.3,0,3,0,0
2014-12-21 09:20:00,0,7.1,0,0,269.7,8,0,97.4,0,3,0,0
2014-12-21 09:30:00,0,7,0,0,245.4,81.9,0,0,0,3,0,0
2014-12-21 09:40:00,0,7,0,0,174.2,8,0,0,0,3,0,0
2014-12-21 09:50:00,0,7.1,0,0,231,68,0,0,0,3,0,0
2014-12-21 10:00:00,0,7,0,0,203.9,39.1,0,0,0,3,0,0
2014-12-21 10:10:00,0,7.1,0,0,174.1,8,0,0,0,3,0,0
2014-12-21 10:20:00,0,7.1,0,0,368.6,109.7,0,98.8,0,2.1,0,0
2014-12-21 10:30:00,0,7,0,0,232.4,26.8,0,39.9,0,3,0,0
2014-12-21 10:40:00,0,7,0,0,207,38.8,0,0,0,3,0,0
2014-12-21 10:50:00,0,7.1,0,0,218,53.5,0,0,0,3,0,0
2014-12-21 11:00:00,0,7,0,0,201.6,36.4,0,0,0,3,0,0
2014-12-21 11:10:00,0,7,0,0,245.8,81.8,0,0,0,3,0,0
2014-12-21 11:20:00,0,7.1,0,0,225.2,8.4,0,52.3,0,3,0,0
2014-12-21 11:30:00,0,7,0,0,354.7,107.1,0,87.3,0,2.4,0,0
2014-12-21 11:40:00,0,7,0,0,174,8,0,0,0,3,0,0
2014-12-21 11:50:00,0,7.1,0,0,218.6,55,0,0,0,3,0,0
2014-12-21 12:00:00,0,7,0,0,199.2,34.8,0,0,0,3,0,0
2014-12-21 12:10:00,0,7,0,0,177,11.5,0,0,0,3,0,0
2014-12-21 12:20:00,0,7.1,0,0,238.7,77.9,0,0,0,3,0,0
2014-12-21 12:30:00,0,7,0,0,324.9,32.6,0,99,0,3,0,0
2014-12-21 12:40:00,0,7,0,0,318.2,81.3,0,40,0,3,0,0
2014-12-21 12:50:00,0,7.1,0,0,204.8,8,0,0,0,3,0,0
2014-12-21 13:00:00,0,7,0,0,313.4,84.6,0,0,0,3,0,0
2014-12-21 13:10:00,0,7.2,0,0,260.4,22.1,0,0,0,3,0,0
2014-12-21 13:20:00,0,7,0,0,264.8,22,0,0,0,3,0,0
2014-12-21 13:30:00,0,7,0,0,401.3,66.9,0,45.3,0,3,0,0
2014-12-21 13:40:00,0,7.1,0,0,347.9,8,0,94.5,0,3,0,0
2014-12-21 13:50:00,0,7,0,0,289.5,69.4,0,0,0,3,0,0
2014-12-21 14:00:00,0,7,0,0,260.9,38.8,0,0,0,3,0,0
2014-12-21 14:10:00,0,7.4,0,0,231.2,8,0,0,0,3,0,0
2014-12-21 14:20:00,0,7,0,0,209.6,26.4,0,0,0,3,0,0
2014-12-21 14:30:00,0,7,0,0,199.3,50.8,0,0,0,3,0,0
2014-12-21 14:40:00,0,7.1,0,0,319.5,8,0,82.3,0,3,0,0
2014-12-21 14:50:00,0,7,0,0,301.1,12.3,0,58.3,0,3,0,0
2014-12-21 15:00:00,0,7,0,0,282.6,52.2,0,0,0,3,0,0
2014-12-21 15:10:00,0,7.1,0,0,234.7,8,0,0,0,3,0,0
2014-12-21 15:20:00,0,7,0,0,239.6,10.3,0,0,0,3,0,0
2014-12-21 15:30:00,0,6.8,0,0,443.6,54.7,0,1.1,0,3.5,164.7,0
2014-12-21 15:40:00,0,6.9,0,0,525.3,8,0,87,0,3.5,202,0
2014-12-21 15:50:00,0,7,0,0,444.6,28.6,0,94.7,101,3,0,0
2014-12-21 16:00:00,0,7,0,0,269.4,55.1,0,0,0,3,0,0
2014-12-21 16:10:00,0,7.2,0,0,203.1,8,0,1.1,0,3,0,0
2014-12-21 16:20:00,0,7.1,0,0,351.4,23.6,0,1.1,159.6,3.1,0,0
2014-12-21 16:30:00,0,7.5,0,0,400.1,58.7,0,70.5,102.4,3,0,0.4
2014-12-21 16:40:00,0,7,0,0.4,620.2,7.7,0,91.5,345.7,3.2,0,1.1
2014-12-21 16:50:00,0,7.2,0,0,219.9,18.3,0,0,0,3,0,0
2014-12-21 17:00:00,0,7,0,0,241.9,61,0,0,0.5,3,0,0
2014-12-21 17:10:00,0,7,0,0,181.3,8,0,0.8,0,3,0,0
2014-12-21 17:20:00,0,8.1,0,0.4,365.2,16.1,0,1.8,190,3.1,0,0.7
2014-12-21 17:30:00,0,7,0,0,509.2,62.6,0,98.2,194,3,0,0
2014-12-21 17:40:00,0,7,0,0,315,8,0,65.5,0,2.1,0,0
2014-12-21 17:50:00,0,7.2,0,0,122.6,8,0,0,0,3,0,0
2014-12-21 18:00:00,0,7,0,0,143.4,61.2,0,0,0,3,0,0
2014-12-21 18:10:00,0,7,0,0,89,8,0,0,0,3,0,0
2014-12-21 18:20:00,0,7.2,0,0,89.2,8,0,0,0,3,0,0
2014-12-21 18:30:00,0,7,0,0,168,61.4,0,28.1,0,2.4,0,0
2014-12-21 18:40:00,0,7,0,0,183.9,8,0,97.9,0,3,0,0
2014-12-21 18:50:00,0,7.1,0,0,125.7,16.5,0,29.2,0,2.7,0,0
2014-12-21 19:00:00,0,7,0,0,142.9,63.2,0,0,0,3,0,0
2014-12-21 19:10:00,0,7.2,0,0,89.5,8.3,0,0,0,3,0,0
2014-12-21 19:20:00,0,7.1,0,0,91.5,8.4,0,0,0,3,0,0
2014-12-21 19:30:00,0,7.1,0,0,277.8,68.9,0,0,0,3,0,0
2014-12-21 19:40:00,0,7,0,0,363.4,10.2,0,52,0,3.1,0,0
2014-12-21 19:50:00,0,16.9,0,0,411.6,8,0,96.5,0,3,0,0
2014-12-21 20:00:00,0,26.4,0,0,363.1,53,0,7.3,0.4,3,0,0
2014-12-21 20:10:00,66.1,7.2,0,0.4,481.6,12.1,0,0,171.8,3.2,0,0.7
2014-12-21 20:20:00,341,7.2,0,0,515.6,8,0,0.6,0,3.4,0,1.2
2014-12-21 20:30:00,178.6,7,0,0,396.4,51.1,0,0,0,3.1,0,0.3
2014-12-21 20:40:00,725.4,7,0,0,969.5,14.4,0,32,44.2,4,0,3.8
2014-12-21 20:50:00,722.4,7.2,0,1.2,1279.5,7.7,0,98.5,321.1,4,0,4.3
2014-12-21 21:00:00,723.8,7.2,0,0.6,1190.2,55.1,0,96.4,189.8,3.6,0,2.8
2014-12-21 21:10:00,406.3,7.3,0,0,588.2,16.4,0,12.5,1.4,3.4,0,1.4
2014-12-21 21:20:00,159.1,7.3,0,0.5,647.5,7.7,0,0,337.3,0.6,0,1.7
2014-12-21 21:30:00,143.3,7,0,0,340,53,0,0,0,0.4,0,0
2014-12-21 21:40:00,5.1,7,0,0.3,342.6,22.9,0,0,165.7,4,0,0.5
2014-12-21 21:50:00,3,7.1,0,0,178,8.2,0,14.3,0,4,0,0
2014-12-21 22:00:00,3,7,0,0,307.8,53.1,0,100.2,1,4,0,0
2014-12-21 22:10:00,3,7.1,0,0,391.6,20.5,0,71.6,0,4,0,0
2014-12-21 22:20:00,1.5,20.6,0,0,288.8,6.4,0,0,0,3.2,0,0
2014-12-21 22:30:00,0,0,0,0,2,0,0,0,0,0,0,0
2014-12-21 22:40:00,0,0,0,0,2,0,0,0,0,0,0,0
2014-12-21 22:50:00,0,2.6,0,0,271.1,8.5,0,132.6,0,1.2,0,0
2014-12-21 23:00:00,0,7.4,0,131.6,848.4,63.6,0,403.8,0,4,0,0.3
2014-12-21 23:10:00,0,6.8,0,1047.9,1429.3,8.3,0,135.3,0,3.8,0,0
2014-12-21 23:20:00,0,7,0,1378.6,1887.2,16.3,0,107.2,0,3.6,0,0
2014-12-21 23:30:00,0,7,0,1696.8,2304.8,65.6,0,102.1,0,3.6,0,0
2014-12-21 23:40:00,0,6,0,2346.9,2930.5,8,0,77.6,0,3.6,0,0
2014-12-21 23:50:00,0,124,0,1786.5,2539.7,13.8,0,0,67.4,4,0,0
2014-12-22 00:00:00,0,158.2,0,1861.2,2609.2,66.6,0,0,3.6,3.8,0,0
2014-12-22 00:10:00,0,153.9,0,4486.6,5121.8,7.1,0,0,0,3.1,0,0
2014-12-22 00:20:00,0,158.2,0,1564.7,2248,7.9,0,38.6,0,4,0,0.3
2014-12-22 00:30:00,0,158.3,0,1477.2,2155.4,66.3,0,104.1,78,4,0,0
2014-12-22 00:40:00,0,157.3,0,1837,2451.8,8.4,0,104.5,111.9,4,0,0.4
2014-12-22 00:50:00,0,158,0,1408.3,2165.7,7.7,0,76.3,286,4,0,0.7
2014-12-22 01:00:00,0,158.2,0,1507.4,2011,64.2,0,0,42.8,4,0,0
2014-12-22 01:10:00,0,159.1,0,932.5,1405.5,10.6,0,0,0,4,0,0
2014-12-22 01:20:00,0,157.7,0,1694.6,2155.1,7.8,0,0,0,4,0,0
2014-12-22 01:30:00,0,159.1,0,854.3,1430.9,54.4,0,64.2,0,4,0,0
2014-12-22 01:40:00,0,158.6,0,989,1551.9,12.8,0,87.9,0,4,0,0
